snapshot_date,material_number,region,past_due_amt,past_due_qty
2023-03-27,HDP26-18-8PN-L017,AMER,3556.61,200
2023-03-27,HDP26-18-8SE-L017,AMER,5111.51,620
2023-03-27,HDP26-18-8SN,APAC,1307.5,200
2023-03-27,HDP26-18-8SN,EMEA,1262.62,166
2023-03-27,HDP26-18-8SN,AMER,1338.49,200
2023-03-27,HDP26-18-8SN-L017,AMER,255.33,20
2023-03-27,HDP26-24-14PN-L017,EMEA,51.57,2
2023-03-27,HDP26-24-14SN,AMER,3684.16,400
2023-03-27,HDP26-24-14SN-L017,EMEA,232.05,9
2023-03-27,HDP26-24-16PE-L017,AMER,1572.13,200
2023-03-27,HDP26-24-16SN,AMER,1069.83,97
2023-03-27,HDP26-24-16SN-L017,APAC,116.86,10
2023-03-27,HDP26-24-18PE,AMER,568.72,59
2023-03-27,HDP26-24-18PE-L017,EMEA,4261.77,303
2023-03-27,HDP26-24-18PE-L017,EMEA,154.96,6
2023-03-27,HDP26-24-18PN,AMER,1844.38,200
2023-03-27,HDP26-24-18SE,APAC,12368.45,1548
2023-03-27,HDP26-24-18SE,AMER,5166.64,1000
2023-03-27,HDP26-24-18SE-L015,EMEA,935.99,72
2023-03-27,HDP26-24-18SN,APAC,939.73,114
2023-03-27,HDP26-24-18SN,EMEA,252.57,26
2023-03-27,HDP26-24-18SN,AMER,26244.65,2960
2023-03-27,HDP26-24-18SN-L015,AMER,1981.47,161
2023-03-27,HDP26-24-18SN-L017,AMER,2660.76,239
2023-03-27,HDP26-24-19PE,EMEA,211.97,10
2023-03-27,HDP26-24-19PE,AMER,415.24,30
2023-03-27,HDP26-24-19PE-L017,AMER,11542.89,706
2023-03-27,HDP26-24-19PN-L017,AMER,5390.25,600
2023-03-27,HDP26-24-19SE,APAC,1464.87,166
2023-03-27,HDP26-24-19SE,EMEA,2133.21,200
2023-03-27,HDP26-24-19SE,AMER,6441.87,982
2023-03-27,HDP26-24-19SE-L015,AMER,1711.37,200
2023-03-27,HDP26-24-19SE-L017,APAC,4902.83,450
2023-03-27,HDP26-24-19SE-L017,EMEA,16366.02,1712
2023-03-27,HDP26-24-19SN,AMER,3691.86,435
2023-03-27,HDP26-24-19SN-L017,AMER,2748.98,400
2023-03-27,HDP26-24-21PN,AMER,628.18,70
2023-03-27,HDP26-24-21PN-L017,AMER,90.6,9
2023-03-27,HDP26-24-21SE,EMEA,2135.86,200
2023-03-27,HDP26-24-21SE,AMER,806.56,55
2023-03-27,HDP26-24-21SE-L015,EMEA,1594.4,200
2023-03-27,HDP26-24-21SE-L015,AMER,3221.66,300
2023-03-27,HDP26-24-21SE-L017,APAC,11640.87,1146
2023-03-27,HDP26-24-21SE-L017,EMEA,537.83,25
2023-03-27,HDP26-24-21SE-L017,EMEA,51.71,2
2023-03-27,HDP26-24-21SE-L017,AMER,1045.15,200
2023-03-27,HDP26-24-21SN,APAC,886.72,100
2023-03-27,HDP26-24-21SN,AMER,416.24,53
2023-03-27,HDP26-24-21SN,AMER,206.21,20
2023-03-27,HDP26-24-21SN-L015,AMER,3992.36,493
2023-03-27,HDP26-24-21SN-L017,EMEA,1428.59,67
2023-03-27,HDP26-24-21SN-L017,AMER,1890.57,211
2023-03-27,HDP26-24-23PE-L015,EMEA,1253.16,160
2023-03-27,HDP26-24-23PE-L015,AMER,225.42,23
2023-03-27,HDP26-24-23PE-L017,EMEA,466.85,44
2023-03-27,HDP26-24-23PN,AMER,4997.98,680
2023-03-27,HDP26-24-23PN-L015,AMER,4111.6,400
2023-03-27,HDP26-24-23PN-L017,EMEA,1010.67,44
2023-03-27,HDP26-24-23SE,APAC,790.04,97
2023-03-27,HDP26-24-23SE,EMEA,1316.27,200
2023-03-27,HDP26-24-23SE,AMER,14686.41,1599
2023-03-27,HDP26-24-23SE-L017,APAC,61927.7,5531
2023-03-27,HDP26-24-23SN,AMER,4169.04,625
2023-03-27,HDP26-24-23SN-L017,APAC,9055.71,859
2023-03-27,HDP26-24-23SN-L017,EMEA,613.36,100
2023-03-27,HDP26-24-23SN-L017,EMEA,465.69,30
2023-03-27,HDP26-24-23SN-L017,AMER,698.49,107
2023-03-27,HDP26-24-23ST,AMER,1855.9,210
2023-03-27,HDP26-24-29PE,EMEA,2033.25,280
2023-03-27,HDP26-24-29PE,AMER,55.5,3
2023-03-27,HDP26-24-29PE-L015,AMER,940.37,100
2023-03-27,HDP26-24-29PE-L017,AMER,77.85,5
2023-03-27,HDP26-24-29SE,APAC,995.26,100
2023-03-27,HDP26-24-29SE,AMER,347.42,29
2023-03-27,HDP26-24-29SE-L015,APAC,1915.72,200
2023-03-27,HDP26-24-29SE-L017,APAC,1239.36,100
2023-03-27,HDP26-24-29SE-L017,EMEA,336.52,13
2023-03-27,HDP26-24-31PE,APAC,1301.07,174
2023-03-27,HDP26-24-31PE,EMEA,23.78,1
2023-03-27,HDP26-24-31PE,AMER,1851.27,200
2023-03-27,HDP26-24-31PE-L017,APAC,8415.98,917
2023-03-27,HDP26-24-31PE-L017,EMEA,109.25,10
2023-03-27,HDP26-24-31PE-L017,AMER,32.93,3
2023-03-27,HDP26-24-31PT-L017,EMEA,928.08,43
2023-03-27,HDP26-24-31PT-L017,AMER,261.22,22
2023-03-27,HDP26-24-31SE,APAC,2808.9,304
2023-03-27,HDP26-24-31SE,EMEA,6661.96,1200
2023-03-27,HDP26-24-31SE,AMER,1851.27,200
2023-03-27,HDP26-24-31SE-L017,APAC,8936.58,834
2023-03-27,HDP26-24-31SE-L017,EMEA,994.88,40
2023-03-27,HDP26-24-31ST,EMEA,3868.44,600
2023-03-27,HDP26-24-31ST,AMER,196.03,25
2023-03-27,HDP26-24-31ST-L015,AMER,53.77,5
2023-03-27,HDP26-24-31ST-L017,AMER,7582.63,650
2023-03-27,HDP26-24-33PN,EMEA,95.16,4
2023-03-27,HDP26-24-33PN,AMER,1667.18,200
2023-03-27,HDP26-24-33SN,APAC,960.17,96
2023-03-27,HDP26-24-33SN,AMER,2480.82,205
2023-03-27,HDP26-24-33SN-L017,APAC,5553.22,600
2023-03-27,HDP26-24-35PN-L017,AMER,919.4,61
2023-03-27,HDP26-24-35SN,APAC,11576.67,1500
2023-03-27,HDP26-24-35SN,AMER,8731.64,1200
2023-03-27,HDP26-24-35SN-L017,APAC,8159.38,688
2023-03-27,HDP26-24-35SN-L017,AMER,4038.06,400
2023-03-27,HDP26-24-47PE,APAC,655.5,70
2023-03-27,HDP26-24-47PE,EMEA,7450.32,757
2023-03-27,HDP26-24-47PE-L015,EMEA,1292.94,100
2023-03-27,HDP26-24-47PE-L015,AMER,113.29,7
2023-03-27,HDP26-24-47SE,APAC,28581.74,3518
2023-03-27,HDP26-24-47SE,AMER,1854.72,200
2023-03-27,HDP26-24-47SE-L017,APAC,1095.8,103
2023-03-27,HDP26-24-47SE-L017,EMEA,30.66,2
2023-03-27,HDP26-24-7SN-C038,EMEA,636.18,71
2023-03-27,HDP26-24-7SN-C038,AMER,39319.63,3817
2023-03-27,HDP26-24-91SE-L015,EMEA,20614.33,1847
2023-03-27,HDP26-24-91SE-L015,EMEA,369.37,37
2023-03-27,HDP26-24-91SE-L015,AMER,103.13,5
2023-03-27,HDP26-24-91SN-P064,EMEA,1656.29,148
2023-03-27,HDP26-24-91SN-P064,AMER,1214.14,100
2023-03-27,HDP26-24-9PE,APAC,3134.88,200
2023-03-27,HDP26-24-9PE,AMER,1247.48,200
2023-03-27,HDP26-24-9PN,AMER,1577.94,200
2023-03-27,HDP26-24-9PN-L015,APAC,14893.88,1600
2023-03-27,HDP26-24-9SE,EMEA,962.38,100
2023-03-27,HDP26-24-9SE,AMER,4004.19,400
2023-03-27,HDP26-24-9SE-L017,APAC,8948.44,950
2023-03-27,HDP26-24-9SE-L017,AMER,5209.89,508
2023-03-27,HDP26-24-9SN,APAC,4719.34,550
2023-03-27,HDP26-24-9SN,EMEA,2134.61,220
2023-03-27,HDP26-24-9SN,EMEA,2396.54,215
2023-03-27,HDP26-24-9SN,AMER,21954.38,2464
2023-03-27,HDP26-24-9SN,AMER,3287.73,320
2023-03-27,HDP26-24-9SN-L017,AMER,2463.81,245
2023-03-27,JDL082397,EMEA,4611.49,6000
2023-03-27,JS-16-00,EMEA,23884.79,14200
2023-03-27,JS-16-00,AMER,2479.78,2025
2023-03-27,K1000090,EMEA,12442.96,140
2023-03-27,K1000102,AMER,933.75,9
2023-03-27,K1002698,EMEA,8690.52,322
2023-03-27,K1002917,APAC,282.96,5
2023-03-27,K1002917,EMEA,565.92,10
2023-03-27,K1002920,EMEA,2102.23,66
2023-03-27,K1002922,EMEA,2781.56,73
2023-03-27,K1002924,AMER,52.62,2
2023-03-27,K1002927,EMEA,10489.34,282
2023-03-27,K1002928,EMEA,4488.18,88
2023-03-27,K1002948,EMEA,81.54,3
2023-03-27,K1002974,EMEA,208.59,25
2023-03-27,K1002975,EMEA,4955.28,559
2023-03-27,K1002975,AMER,533.86,48
2023-03-27,K1002979,EMEA,62.23,10
2023-03-27,K1003084,EMEA,1218.64,244
2023-03-27,K1003086,EMEA,1248.6,250
2023-03-27,K1003173,EMEA,1676.43,26
2023-03-27,K1003428,EMEA,587.58,200
2023-03-27,K1005266,EMEA,2309.07,23
2023-03-27,K1005527,EMEA,3503.97,389
2023-03-27,K1006083,EMEA,6191.42,60
2023-03-27,K1006103,AMER,3594,9
2023-03-27,K1006116,EMEA,60455.17,119
2023-03-27,K1007153,EMEA,30.48,1
2023-03-27,K1007168,EMEA,64.15,45
2023-03-27,K1007174,EMEA,1304.95,25
2023-03-27,K1007185,APAC,1937.76,44
2023-03-27,K1007256,EMEA,36431.51,1968
2023-03-27,K1008481,EMEA,1590.51,5
2023-03-27,K1008489,EMEA,1347.63,41
2023-03-27,K1008784,EMEA,4391.08,34
2023-03-27,K1008802,EMEA,2132.16,7
2023-03-27,K1008807,EMEA,3110.52,11
2023-03-27,K1009319,EMEA,8705.76,8
2023-03-27,K1009404,EMEA,2873.34,18
2023-03-27,K1009404,AMER,12660.1,61
2023-03-27,K1009420,EMEA,4250.9,20
2023-03-27,K1009421,AMER,24577.75,136
2023-03-27,K1009454,EMEA,9674.65,50
2023-03-27,K1009612,EMEA,5501.74,707
2023-03-27,K1010996,EMEA,638.71,11
2023-03-27,K1011199,EMEA,5814.89,115
2023-03-27,K1012050,EMEA,12420.78,330
2023-03-27,K1012341,AMER,1732.6,10
2023-03-27,K1012888,AMER,880.93,4
2023-03-27,K1012918,EMEA,2391.54,21
2023-03-27,K1013048,EMEA,141.37,91
2023-03-27,K1013079,EMEA,154.93,3
2023-03-27,K1013133,EMEA,15421.06,25
2023-03-27,K1013133,APAC,7219.52,13
2023-03-27,K1013134,AMER,87187.59,166
2023-03-27,K1013135,EMEA,1430.46,45
2023-03-27,K1013142,EMEA,17344.92,30
2023-03-27,K1013399,EMEA,5435.06,100
2023-03-27,K1013399,AMER,2900.47,10
2023-03-27,K1013409,EMEA,3988.45,5
2023-03-27,K1013507,AMER,3345.22,134
2023-03-27,K1013579,EMEA,4683.63,15
2023-03-27,K1013583,EMEA,21126.56,23
2023-03-27,K1013637,AMER,20792.55,15
2023-03-27,K1013769,EMEA,23953.48,42
2023-03-27,K1013769,APAC,80589.3,147
2023-03-27,K1013796,AMER,9576.4,20
2023-03-27,K1014162,EMEA,19404.88,1131
2023-03-27,K1014504,EMEA,23.8,2
2023-03-27,K1014772,EMEA,16706.26,744
2023-03-27,K1016077,EMEA,10714.24,720
2023-03-27,K1016602,EMEA,1790.39,4
2023-03-27,K1016690,EMEA,56290.61,179
2023-03-27,K1016714,APAC,1086.74,2
2023-03-27,K1016714,EMEA,8990.66,20
2023-03-27,K1016715,APAC,1642.04,2
2023-03-27,K1016715,EMEA,45371.33,90
2023-03-27,K1016715,AMER,1363.74,2
2023-03-27,K1016815,EMEA,38276.58,226
2023-03-27,K1018569,EMEA,2056.72,350
2023-03-27,K1018608,EMEA,4842.75,993
2023-03-27,K1018833,EMEA,14940.11,15
2023-03-27,K1018878,EMEA,11851.1,79
2023-03-27,K1018903,EMEA,1383.04,6
2023-03-27,K1018968,EMEA,5289.72,55
2023-03-27,K1018985,EMEA,1058.94,18
2023-03-27,K1019100,EMEA,17850.05,34
2023-03-27,K1019293,APAC,47591.24,156
2023-03-27,K1019293,EMEA,1751.09,7
2023-03-27,K1020096,EMEA,12841.36,70
2023-03-27,K1021411,AMER,29.11,30
2023-03-27,K1021430,APAC,40213.24,83
2023-03-27,K1021430,EMEA,17017.64,31
2023-03-27,K1021595,EMEA,4271.66,44
2023-03-27,K1021595,AMER,3508.45,29
2023-03-27,K1021598,EMEA,464.2,50
2023-03-27,K1022698,EMEA,38.07,12
2023-03-27,K1022996-1,EMEA,19840.28,300
2023-03-27,K1023026,EMEA,8763.71,169
2023-03-27,K1023050,EMEA,6446.11,3386
2023-03-27,K1023364,EMEA,2361.71,1015
2023-03-27,K1023365,EMEA,3172.92,1000
2023-03-27,K1023367,EMEA,26845.66,7393
2023-03-27,K1023682,EMEA,5264.69,1000
2023-03-27,K1023742,EMEA,10888.85,100
2023-03-27,K1023760,EMEA,5932.48,120
2023-03-27,K1023768,EMEA,3273.43,7
2023-03-27,K1023856,EMEA,2267.09,70
2023-03-27,K1023862,EMEA,2165.8,25
2023-03-27,K1023938,EMEA,984.57,50
2023-03-27,K1023979-1,EMEA,22458.6,528
2023-03-27,K1023979-2,EMEA,101911.33,2304
2023-03-27,K1024563,EMEA,1965.68,18
2023-03-27,K1024631,EMEA,13156.25,57
2023-03-27,K1024752,EMEA,5384.3,5
2023-03-27,K1040530,EMEA,11144.18,242
2023-03-27,K1040531,EMEA,87911.22,1349
2023-03-27,K1040680,EMEA,57.93,1
2023-03-27,K1040743,EMEA,690.01,9
2023-03-27,K1040936,EMEA,1303.89,101
2023-03-27,K1041021,EMEA,5229.9,1839
2023-03-27,K1041050,EMEA,1399.95,19
2023-03-27,K1041174,EMEA,3558.82,22
2023-03-27,K1041364,EMEA,2068.27,500
2023-03-27,K1041454,EMEA,1138.79,18
2023-03-27,K1041530,AMER,1563.62,138
2023-03-27,K1041966,AMER,10929.87,111
2023-03-27,K1042044,EMEA,9003.73,302
2023-03-27,K1042044,AMER,189.7,4
2023-03-27,K1042062,EMEA,17377.67,300
2023-03-27,K1042166,EMEA,9048.06,400
2023-03-27,K1042191,EMEA,39.65,6
2023-03-27,K1042233,EMEA,757.13,78
2023-03-27,K1042368,EMEA,13883.55,199
2023-03-27,K1050041,EMEA,16402.34,146
2023-03-27,K1050098,EMEA,70708.7,202
2023-03-27,K1050124,EMEA,21434.04,76
2023-03-27,K1050172,APAC,12588.04,120
2023-03-27,K1050172,EMEA,15927.49,191
2023-03-27,K1050201,EMEA,6726.83,84
2023-03-27,K1050364,EMEA,104112.18,426
2023-03-27,K1050558,EMEA,4780.09,50
2023-03-27,K1050559,EMEA,1098.28,30
2023-03-27,K1050564,EMEA,832.54,10
2023-03-27,K1050570,EMEA,141.4,1
2023-03-27,K1050636,EMEA,2633.92,53
2023-03-27,K1050643,EMEA,579.29,5
2023-03-27,K1050665,EMEA,1413.86,20
2023-03-27,K1060022,EMEA,5882.1,59
2023-03-27,K1060161,EMEA,415.25,16
2023-03-27,K1060185,AMER,2177.33,20
2023-03-27,K1060251,EMEA,17587.36,280
2023-03-27,K1060259,AMER,10545.73,47
2023-03-27,K1060274,EMEA,1597.93,4
2023-03-27,K1060283,AMER,1745.44,20
2023-03-27,K1060329,EMEA,25224.21,240
2023-03-27,K1060391,EMEA,32177.16,58
2023-03-27,K1060391,EMEA,6192.06,16
2023-03-27,K1060393,EMEA,7152.63,13
2023-03-27,K1060583,EMEA,3001.83,5
2023-03-27,K1060596,AMER,353.82,2
2023-03-27,K1060597,AMER,459.14,2
2023-03-27,K1060724,AMER,5632.15,27
2023-03-27,K1070300,AMER,9700.02,71
2023-03-27,K1070308,EMEA,2011.93,274
2023-03-27,K1120031,AMER,1693.35,65
2023-03-27,K1120194,EMEA,7862.09,175
2023-03-27,K1120554-1,EMEA,7167.97,520
2023-03-27,K1120603-1,EMEA,1734.75,120
2023-03-27,K1120607,EMEA,111.99,10
2023-03-27,K1121071,EMEA,473.16,11
2023-03-27,K1122253,EMEA,11092.76,2165
2023-03-27,K1122258,EMEA,20.31,6
2023-03-27,K1122258-1,EMEA,8544.35,2713
2023-03-27,K1122715,EMEA,10310.64,585
2023-03-27,K1122722,EMEA,1280.64,146
2023-03-27,K1123099,EMEA,6611.8,100
2023-03-27,K1123120,EMEA,25103.59,1868
2023-03-27,K1123731,EMEA,22376.6,245
2023-03-27,K1123794,AMER,11207.13,161
2023-03-27,K1123883,EMEA,1625.81,51
2023-03-27,K1124556,EMEA,2287.97,8
2023-03-27,K1124917,EMEA,9805.81,341
2023-03-27,K1124918,EMEA,37202.2,1187
2023-03-27,K1124919,EMEA,38037.93,1115
2023-03-27,K1124920,EMEA,18032.54,489
2023-03-27,K1125744,EMEA,1583.63,60
2023-03-27,K1125892,EMEA,4615.53,9
2023-03-27,K1125921,AMER,18204.63,124
2023-03-27,K1126251,EMEA,5615.11,5
2023-03-27,K1126327,EMEA,1415.59,10
2023-03-27,K1126490,EMEA,3119.96,1224
2023-03-27,K1127019,EMEA,1181.03,20
2023-03-27,K1127062,EMEA,5219.17,476
2023-03-27,K1127071,EMEA,239.17,6
2023-03-27,K1127072,EMEA,2979.25,80
2023-03-27,K1127693,APAC,599.66,1
2023-03-27,K1127698,EMEA,2466.77,30
2023-03-27,K1127737,APAC,29.42,1
2023-03-27,K1128203,EMEA,29752.28,28
2023-03-27,K1128207,EMEA,42657.4,38
2023-03-27,K1128729,AMER,155.44,2
2023-03-27,K1129502,EMEA,5892.24,40
2023-03-27,K1129773,APAC,36470.02,100
2023-03-27,K1129773,EMEA,106028.91,280
2023-03-27,K1129930,EMEA,5537.63,120
2023-03-27,K1130021,EMEA,1826.32,3
2023-03-27,K1130516,EMEA,1026.19,19
2023-03-27,K1130516,AMER,438.74,6
2023-03-27,K1130921,EMEA,3683.55,22
2023-03-27,K1131165,EMEA,2970.16,60
2023-03-27,K1131593,APAC,112415.74,120
2023-03-27,K1131593,EMEA,22262.6,45
2023-03-27,K1131955,AMER,5887.21,24
2023-03-27,K1131957,EMEA,2632.35,1000
2023-03-27,K1132069,EMEA,2624.97,18
2023-03-27,K1132089,EMEA,433.53,20
2023-03-27,K1132114,APAC,4059.57,77
2023-03-27,K1132223,AMER,2680.79,41
2023-03-27,K1132333,EMEA,39994.57,1733
2023-03-27,K1132610,EMEA,5945.2,10
2023-03-27,K1132686,EMEA,3765.52,100
2023-03-27,K1133264,EMEA,151.13,25
2023-03-27,K1133295,AMER,60462,100
2023-03-27,K1133959,EMEA,137.07,3
2023-03-27,K1134313,EMEA,945.77,35
2023-03-27,K1134414,EMEA,2117.41,10
2023-03-27,K1134548,EMEA,19401.44,46
2023-03-27,K1135217,EMEA,357.91,72
2023-03-27,K1135502,AMER,2366.77,10
2023-03-27,K1135600,EMEA,292140.94,631
2023-03-27,K1135605,EMEA,484138.79,522
2023-03-27,K1135606,EMEA,96637.49,347
2023-03-27,K1135607,EMEA,317924.72,454
2023-03-27,K1135617,EMEA,778.43,498
2023-03-27,K1136030,APAC,13584.36,20
2023-03-27,K1136030,EMEA,28104.4,66
2023-03-27,K1136055,EMEA,24277.36,1404
2023-03-27,K1136317,EMEA,4011.94,22
2023-03-27,K1136395,EMEA,277.85,9
2023-03-27,K1136731,EMEA,187.28,1
2023-03-27,K1137773,EMEA,467.52,2
2023-03-27,K1137802,AMER,815.91,3
2023-03-27,K1137930,EMEA,7.11,4
2023-03-27,K1137934,EMEA,2896.09,50
2023-03-27,K1138171,EMEA,6784.38,30
2023-03-27,K1138174,AMER,5455.78,51
2023-03-27,K1138370,EMEA,59007.42,533
2023-03-27,K1138896,EMEA,1059.62,408
2023-03-27,K1138903,EMEA,5687.8,2206
2023-03-27,K1138906,EMEA,44852.55,17039
2023-03-27,K1138962,EMEA,430.95,6
2023-03-27,K1139065,EMEA,4635.49,35
2023-03-27,K1139297,EMEA,482.02,2
2023-03-27,K1139462,EMEA,3120.53,210
2023-03-27,K1139662,EMEA,1432.75,60
2023-03-27,K1139662,EMEA,1201.01,73
2023-03-27,K1139662-1,EMEA,652.88,60
2023-03-27,K1139893,EMEA,491.37,10
2023-03-27,K1140022,EMEA,8143.36,42
2023-03-27,K1140030,EMEA,5641.86,11
2023-03-27,K1140511,EMEA,177.63,13
2023-03-27,K1140572,EMEA,4030.55,9
2023-03-27,K1140573,EMEA,32622.89,62
2023-03-27,K1140667,EMEA,799.19,37
2023-03-27,K1140690,EMEA,846.27,11
2023-03-27,K1140885,EMEA,112.85,2
2023-03-27,K1140890,EMEA,266.22,4
2023-03-27,K1141012,EMEA,696.97,73
2023-03-27,K1141253,AMER,6774.33,33
2023-03-27,K1141456,EMEA,21168.68,103
2023-03-27,K1141797,EMEA,18553.5,43
2023-03-27,K1141842,EMEA,284.13,10
2023-03-27,K1141843,EMEA,142.6,6
2023-03-27,K1141877,EMEA,253.46,9
2023-03-27,K1141879,EMEA,5521.99,600
2023-03-27,K1141880,EMEA,375.68,75
2023-03-27,K1141958,EMEA,49.79,10
2023-03-27,K1142015,EMEA,181763.91,4131
2023-03-27,K1142028,EMEA,2830.46,10
2023-03-27,K1142029,EMEA,1423.77,5
2023-03-27,K1142227,EMEA,7658.54,115
2023-03-27,K1142228,EMEA,2145.26,48
2023-03-27,K1142490,AMER,2755.85,161
2023-03-27,K1142786,AMER,95.42,4
2023-03-27,K1143046,EMEA,11866.88,115
2023-03-27,K1143403,EMEA,470.18,2
2023-03-27,K1143488,EMEA,40655.55,88
2023-03-27,K1143513,EMEA,8826.83,44
2023-03-27,K1143583,AMER,1993.8,15
2023-03-27,K1143645,AMER,2091.93,10
2023-03-27,K1143682,EMEA,230.94,17
2023-03-27,K1143718,EMEA,57.74,3
2023-03-27,K1143723,EMEA,3259.88,73
2023-03-27,K1144434,EMEA,1793.55,4
2023-03-27,K1144762,EMEA,76278.22,475
2023-03-27,K1145038,EMEA,353.95,2
2023-03-27,K1145281,EMEA,827.44,5
2023-03-27,K1145355,EMEA,1883.98,98
2023-03-27,K1145366,EMEA,17189.54,90
2023-03-27,K1145476,EMEA,56.45,7
2023-03-27,K1145842,EMEA,3783.58,71
2023-03-27,K1145843,EMEA,6487.4,213
2023-03-27,K1146047,EMEA,1361.47,47
2023-03-27,K1146228,AMER,249.12,1
2023-03-27,K1146408,EMEA,26889.4,140
2023-03-27,K1146886,EMEA,14863.27,39
2023-03-27,K1147050,EMEA,57097.11,300
2023-03-27,K1147050,AMER,4934.74,17
2023-03-27,K1147168,EMEA,7518.42,1560
2023-03-27,K1147224,EMEA,1500.43,13
2023-03-27,K1147241,EMEA,988.17,133
2023-03-27,K1147927,EMEA,124.88,1
2023-03-27,K1147998,EMEA,46.48,2
2023-03-27,K1148154,EMEA,10086.25,18
2023-03-27,K1148595,EMEA,4925.31,50
2023-03-27,K1148948-1,EMEA,11931.8,2640
2023-03-27,K1149129,EMEA,7909.77,40
2023-03-27,K1149401,EMEA,450.26,6
2023-03-27,K1149401,EMEA,15008.69,200
2023-03-27,K1149408,EMEA,8383.44,49
2023-03-27,K1149413,EMEA,28208.8,14334
2023-03-27,K1149590,EMEA,5167.35,250
2023-03-27,K1149713,EMEA,25302.39,60
2023-03-27,K1149808,AMER,3997.76,204
2023-03-27,K1150024,EMEA,1245.06,200
2023-03-27,K1150115,EMEA,98893.67,239
2023-03-27,K1150148,EMEA,331.04,10
2023-03-27,K1150547,EMEA,27302.41,2492
2023-03-27,K1150705,EMEA,267.21,50
2023-03-27,K1150953,EMEA,434.43,19
2023-03-27,K1151132,EMEA,133.75,5
2023-03-27,K1151132,AMER,16284.08,973
2023-03-27,K1151166,EMEA,597.38,7
2023-03-27,K1151406,EMEA,6964.37,243
2023-03-27,K1151452,EMEA,1696.39,107
2023-03-27,K1151649,EMEA,941.54,40
2023-03-27,K1151947,EMEA,2185.44,165
2023-03-27,K1152153,EMEA,19828.58,52
2023-03-27,K1152156,EMEA,624.95,1
2023-03-27,K1152268,EMEA,1528.88,100
2023-03-27,K1152269,EMEA,1272.69,100
2023-03-27,K1152406,EMEA,71.34,8
2023-03-27,K1152517,EMEA,5884.72,118
2023-03-27,K1152628,EMEA,76.76,1
2023-03-27,K1152919,EMEA,7829.54,25
2023-03-27,K1152919,AMER,21093.35,78
2023-03-27,K1152921,EMEA,3440.13,17
2023-03-27,K1152943,EMEA,1116.9,105
2023-03-27,K1153247,APAC,14102.06,40
2023-03-27,K1153619,EMEA,21428.3,252
2023-03-27,K1153721,EMEA,19512.55,50
2023-03-27,K1153839,EMEA,3085.48,25
2023-03-27,K1153839,EMEA,115961.35,1258
2023-03-27,K1153942,EMEA,7419.2,264
2023-03-27,K1154007,EMEA,6012.4,28
2023-03-27,K1154009,EMEA,560.98,3
2023-03-27,K1154149,EMEA,86051.06,210
2023-03-27,K1154325,AMER,263.7,19
2023-03-27,K1154384,EMEA,2094.13,9
2023-03-27,K1154626-1,EMEA,116.24,17
2023-03-27,K1154986,EMEA,997.35,45
2023-03-27,K1155006,EMEA,6409.76,974
2023-03-27,K1155077,EMEA,5666.04,34
2023-03-27,K1155077,AMER,2506.97,13
2023-03-27,K1155316,EMEA,3664.2,103
2023-03-27,K1155361,EMEA,397.98,1
2023-03-27,K1155362,EMEA,36378.3,94
2023-03-27,K1155554,EMEA,15263.89,14
2023-03-27,K1155702,EMEA,45191.87,20240
2023-03-27,K1155907,EMEA,5425.44,113
2023-03-27,K1156031,EMEA,11724.71,28
2023-03-27,K1156175,EMEA,1013.4,10
2023-03-27,K1156217,EMEA,221.04,6
2023-03-27,K1156217,AMER,932.08,20
2023-03-27,K1156244,EMEA,952.42,2
2023-03-27,K1156373,EMEA,29023.74,122
2023-03-27,K1156392,AMER,39103.31,293
2023-03-27,K1156830,EMEA,11548,100
2023-03-27,K1156868,EMEA,314.66,5
2023-03-27,K1156868,AMER,2186.18,40
2023-03-27,K1157163,APAC,93780,521
2023-03-27,K1157247,AMER,6496.76,24
2023-03-27,K1157260,EMEA,4133.88,200
2023-03-27,K1157260,AMER,109.52,4
2023-03-27,K1157274,EMEA,4782.23,119
2023-03-27,K1157303,EMEA,8493.73,345
2023-03-27,K1157485,EMEA,52380.14,330
2023-03-27,K1157631,EMEA,78.86,4
2023-03-27,K1157820,EMEA,232.26,4
2023-03-27,K1157959,EMEA,2010.16,6
2023-03-27,K1158065,EMEA,3347.09,100
2023-03-27,K1158163,EMEA,4939.8,94
2023-03-27,K1158172,EMEA,2294.08,100
2023-03-27,K1158221,EMEA,6255.19,450
2023-03-27,K1158221,EMEA,1862.65,134
2023-03-27,K1158393,EMEA,6227.13,29
2023-03-27,K1158881,EMEA,28231.03,390
2023-03-27,K1158969,EMEA,27006.61,50
2023-03-27,K1158985,APAC,16447.76,374
2023-03-27,K1159214,EMEA,6101.4,400
2023-03-27,K1159655,AMER,31234.5,548
2023-03-27,K1159711,EMEA,14252.55,50
2023-03-27,K1159712,EMEA,433.86,15
2023-03-27,K1159772,EMEA,30.54,2
2023-03-27,K1159796,EMEA,16317.25,1570
2023-03-27,K1160161,EMEA,3278.34,10
2023-03-27,K1160219,EMEA,2139,2
2023-03-27,K1160278,AMER,1215.81,19
2023-03-27,K1160357,EMEA,101019.3,162
2023-03-27,K1160527,AMER,1424.96,8
2023-03-27,K1160758,EMEA,19211.9,121
2023-03-27,K1160763,EMEA,1289.84,10
2023-03-27,K1160799,AMER,662.44,11
2023-03-27,K1160973,EMEA,11399.57,41
2023-03-27,K1161085,APAC,1047.23,5
2023-03-27,K1161092,EMEA,59172.75,85
